TARGET_SHELF_TRY_KDV_DAHIL,TARGET_ID,COUNTRY,CHANNEL,SCENARIO,CUSTOMS_SCENARIO,CUSTOMS_RATE_PCT,CUSTOMS_RATE_SOURCE,LOGISTICS_SCENARIO,LOGISTICS_MODE,VOLUME_BOTTLES,MAX_CIF_TRY_UPPER_BOUND,MAX_FOB_TRY,MAX_EXW_TRY,MAX_FOB_EUR_USD,MAX_EXW_EUR_USD,L4_ECON_MAX_TRY,L4_CASH_MAX_TRY,OTV_TRY_PER_BOTTLE,KDV_ITHAL_CASH_TRY,MAX_CIF_TRY_PER_LITRE,IMPLIED_BREAKEVEN_USDTRY_VS_OBSERVED_CIF,R8_ROUNDTRIP_OK,STATUS,LABEL,CONFIDENCE,MISSING_INPUTS
599,TGT_599,ES,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,5000,213.7184,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,374.0294,448.8353,53.4519,74.8059,284.9578,105.15,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,5000,277.4976,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,525.1978,630.2373,53.4519,105.0396,369.9968,52.63,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,25000,293.1001,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,551.7220,662.0664,53.4519,110.3444,390.8001,55.59,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,50000,293.7743,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,552.8681,663.4418,53.4519,110.5736,391.6990,55.72,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,100000,295.3235,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,555.5018,666.6022,53.4519,111.1004,393.7647,56.01,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,5000,232.8407,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,449.2811,539.1373,53.4519,89.8562,310.4543,44.16,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,25000,248.4608,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,475.8353,571.0024,53.4519,95.1671,331.2811,47.12,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,50000,249.3233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,477.3015,572.7618,53.4519,95.4603,332.4310,47.29,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,100000,250.9608,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.0852,576.1022,53.4519,96.0170,334.6143,47.60,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,5000,335.6044,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,623.9794,748.7753,53.4519,124.7959,447.4726,63.65,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,25000,350.7187,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,649.6737,779.6084,53.4519,129.9347,467.6249,66.52,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,50000,351.3635,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650.7698,780.9238,53.4519,130.1540,468.4846,66.64,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,100000,352.8951,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,653.3735,784.0482,53.4519,130.6747,470.5268,66.93,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,5000,308.3456,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,577.6394,693.1673,53.4519,115.5279,411.1275,58.48,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,25000,323.9481,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,604.1637,724.9964,53.4519,120.8327,431.9308,61.44,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,50000,324.6223,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,605.3098,726.3718,53.4519,121.0620,432.8297,61.57,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,100000,326.1715,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,607.9435,729.5322,53.4519,121.5887,434.8954,61.86,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,5000,276.9093,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,524.1978,629.0373,53.4519,104.8396,369.2124,52.52,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,25000,292.5295,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,550.7520,660.9024,53.4519,110.1504,390.0393,55.48,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,50000,293.3919,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,552.2181,662.6618,53.4519,110.4436,391.1892,55.65,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,INDEPENDENT_TEKEL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,100000,295.0294,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,555.0018,666.0022,53.4519,111.0004,393.3725,55.96,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,5000,168.1436,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,339.2961,407.1553,53.4519,67.8592,224.1915,31.89,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,25000,183.2579,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,364.9903,437.9884,53.4519,72.9981,244.3439,34.76,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,50000,183.9027,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,366.0865,439.3038,53.4519,73.2173,245.2036,34.88,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,100000,185.4343,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,368.6902,442.4282,53.4519,73.7380,247.2457,35.17,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,5000,93.8783,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,213.0450,255.6540,53.4519,42.6090,125.1711,17.81,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,25000,109.4808,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,239.5692,287.4831,53.4519,47.9138,145.9744,20.76,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,50000,110.1550,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,240.7154,288.8584,53.4519,48.1431,146.8733,20.89,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,100000,111.7042,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,243.3491,292.0189,53.4519,48.6698,148.9390,21.19,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,5000,34.5319,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,112.1561,134.5873,53.4519,22.4312,46.0425,6.55,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,25000,50.1520,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,138.7103,166.4524,53.4519,27.7421,66.8694,9.51,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,50000,51.0144,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,140.1765,168.2118,53.4519,28.0353,68.0193,9.68,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,ZA,HORECA,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,100000,52.6519,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,142.9602,171.5522,53.4519,28.5920,70.2026,9.99,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,5000,309.1633,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,579.0294,694.8353,53.4519,115.8059,412.2177,56.24,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,25000,324.2775,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,604.7237,725.6684,53.4519,120.9447,432.3700,58.99,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,50000,324.9223,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,605.8198,726.9838,53.4519,121.1640,433.2297,59.10,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,100000,326.4539,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,608.4235,730.1082,53.4519,121.6847,435.2719,59.38,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,5000,277.4976,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,525.1978,630.2373,53.4519,105.0396,369.9968,50.48,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,25000,293.1001,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,551.7220,662.0664,53.4519,110.3444,390.8001,53.32,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,50000,293.7743,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,552.8681,663.4418,53.4519,110.5736,391.6990,53.44,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,BASE,NO_PREFERENCE,70.00,KOSULSUZ,BASE,LCL,100000,295.3235,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,555.5018,666.6022,53.4519,111.1004,393.7647,53.72,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,5000,232.8407,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,449.2811,539.1373,53.4519,89.8562,310.4543,42.35,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,25000,248.4608,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,475.8353,571.0024,53.4519,95.1671,331.2811,45.20,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,50000,249.3233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,477.3015,572.7618,53.4519,95.4603,332.4310,45.35,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,CHAIN_RETAIL,HIGH,NO_PREFERENCE,70.00,KOSULSUZ,HIGH,LCL,100000,250.9608,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.0852,576.1022,53.4519,96.0170,334.6143,45.65,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,5000,335.6044,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,623.9794,748.7753,53.4519,124.7959,447.4726,61.05,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,25000,350.7187,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,649.6737,779.6084,53.4519,129.9347,467.6249,63.80,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,50000,351.3635,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650.7698,780.9238,53.4519,130.1540,468.4846,63.91,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
899,TGT_899,AU,INDEPENDENT_TEKEL,LOW,NO_PREFERENCE,70.00,KOSULSUZ,LOW,LCL,100000,352.8951,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,653.3735,784.0482,53.4519,130.6747,470.5268,64.19,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
